"User_ID","Age","Gender","Occupation","Device_Type","Daily_Phone_Hours","Social_Media_Hours","Work_Productivity_Score","Sleep_Hours","Stress_Level","App_Usage_Count","Caffeine_Intake_Cups","Weekend_Screen_Time_Hours"
"U40326",30,"Other","Business Owner","iOS",6.7,4.4,9,6.8,5,14,0,7.1
"U40327",20,"Female","Business Owner","iOS",1.3,4.3,10,5.8,6,40,2,4.9
"U40328",24,"Male","Business Owner","iOS",5,6.2,10,5.5,3,59,0,8.4
"U40329",43,"Female","Business Owner","iOS",8.4,7.1,8,6.8,6,18,4,6.9
"U40330",36,"Male","Student","Android",11.3,1,6,6.6,9,10,6,13.5
"U40331",49,"Female","Business Owner","Android",6.8,5.8,6,5.4,2,57,6,11.7
"U40332",26,"Male","Business Owner","iOS",3.8,4.4,9,4.6,10,28,2,8.6
"U40333",51,"Other","Business Owner","iOS",9.7,1.7,7,6,5,53,5,6.6
"U40334",58,"Female","Freelancer","iOS",10.6,5.8,8,7.3,10,11,1,3
"U40335",43,"Female","Business Owner","iOS",5.3,6.1,3,7,2,36,3,7.7
"U40336",25,"Other","Business Owner","iOS",2.1,1.2,8,6.2,8,37,6,13.5
"U40337",48,"Female","Business Owner","iOS",4.2,4.7,10,6.7,8,13,5,13.5
"U40338",36,"Female","Business Owner","Android",5.4,2.8,1,7.9,4,37,5,4.8
"U40339",42,"Female","Business Owner","Android",8,5.9,1,5.3,3,56,3,11.2
"U40340",51,"Male","Student","iOS",1.6,1,1,6.3,7,5,6,8.7
"U40341",38,"Other","Freelancer","Android",3.2,3.4,4,8.1,8,51,4,2.9
"U40342",55,"Male","Professional","iOS",11.3,3.8,2,4.2,1,10,1,4.4
"U40343",18,"Female","Business Owner","iOS",11.9,4.6,2,7.9,6,22,3,11.1
"U40344",26,"Other","Business Owner","iOS",11.8,7.2,5,5,3,31,5,10.3
"U40345",42,"Male","Professional","Android",9.3,2.5,9,8,5,6,2,7.5
"U40346",26,"Female","Business Owner","Android",2.5,2.3,6,5.2,7,8,5,10.4
"U40347",56,"Other","Professional","Android",10.7,3.4,1,4.2,8,31,6,7.4
"U40348",46,"Female","Professional","Android",4.4,6.8,1,4.8,4,43,5,5.6
"U40349",42,"Female","Professional","Android",11.6,1.9,1,4.9,10,6,6,2.9
"U40350",23,"Male","Professional","Android",9.5,6,8,8.4,5,33,5,7
"U40351",25,"Other","Freelancer","Android",1.2,7.3,9,7.2,10,12,6,9.5
"U40352",42,"Male","Student","Android",6.8,1,3,6.5,2,51,3,13
"U40353",42,"Male","Professional","iOS",1.3,4,10,8,10,60,6,2.4
"U40354",26,"Female","Student","Android",5.6,2,8,7.9,5,20,0,13.4
"U40355",52,"Female","Student","iOS",2.9,7.8,3,6.2,5,51,2,10.5
"U40356",43,"Male","Freelancer","Android",9.7,6.2,5,8.1,6,26,6,7.3
"U40357",45,"Other","Freelancer","Android",9.8,0.7,8,7.5,3,33,6,3.6
"U40358",18,"Other","Business Owner","Android",9.1,4.9,6,8.3,3,29,6,10.1
"U40359",30,"Other","Freelancer","iOS",4.9,6.6,1,7.1,3,46,5,4.1
"U40360",37,"Other","Business Owner","Android",9.7,5.8,10,5.8,3,55,2,8.2
"U40361",56,"Female","Student","Android",2.8,5.2,2,5.4,4,48,3,10.1
"U40362",51,"Other","Student","Android",6.2,6.7,1,4.9,9,25,5,8.4
"U40363",26,"Female","Freelancer","Android",7.6,7.3,1,4.7,3,25,1,3.6
"U40364",35,"Other","Student","Android",3.9,4.1,8,7.3,2,40,1,8.9
"U40365",43,"Female","Student","Android",1.6,4.1,6,6.4,7,37,3,3
"U40366",53,"Male","Student","iOS",8.5,6.7,3,4.5,7,46,4,14
"U40367",56,"Male","Professional","iOS",10.7,3,8,8.9,5,36,0,2.4
"U40368",58,"Male","Business Owner","Android",4.6,2,2,4.1,10,7,4,12.3
"U40369",44,"Male","Freelancer","Android",11.8,2,7,6,6,18,0,9.1
"U40370",48,"Female","Freelancer","Android",10.8,0.9,7,6.1,9,59,3,13.4
"U40371",59,"Female","Student","iOS",8.2,4.7,4,4.6,8,57,2,7.5
"U40372",20,"Other","Business Owner","Android",11.3,6,1,8.4,7,55,5,6.6
"U40373",25,"Male","Professional","Android",1.6,1.8,8,8.8,1,10,4,11
"U40374",43,"Male","Student","iOS",2.1,6.1,8,8.5,9,59,1,9.9
"U40375",41,"Male","Freelancer","Android",10,6.9,1,6.4,6,27,3,4.1
"U40376",42,"Other","Freelancer","iOS",9.2,3.1,8,6.6,3,11,0,12.6
"U40377",28,"Other","Freelancer","iOS",8.6,7.4,9,4.9,4,56,4,4.7
"U40378",49,"Female","Business Owner","Android",4.1,0.7,4,4.4,1,21,3,13.6
"U40379",49,"Other","Freelancer","Android",5.8,2.9,5,7.2,7,9,0,9.9
"U40380",36,"Other","Professional","iOS",3.9,2.7,3,6.2,10,50,3,10.8
"U40381",20,"Female","Business Owner","Android",9.8,3.9,10,8.6,1,27,1,5.3
"U40382",28,"Male","Freelancer","Android",5.5,3.4,6,4.4,4,36,3,11
"U40383",22,"Other","Student","Android",8.9,2,4,7.3,3,28,6,6.4
"U40384",41,"Male","Freelancer","iOS",4.4,2,5,7.3,3,52,6,9.9
"U40385",49,"Female","Freelancer","iOS",2.9,3.2,3,8.9,10,50,5,10.3
"U40386",26,"Male","Student","iOS",10.4,1.4,6,6.2,1,49,0,5.8
"U40387",31,"Female","Freelancer","Android",8.6,2.2,5,6.3,7,7,6,3.9
"U40388",23,"Male","Freelancer","iOS",4.8,6.7,5,4.1,3,7,1,4.5
"U40389",27,"Female","Student","Android",6.9,7.5,9,6.3,1,46,2,13.3
"U40390",38,"Male","Freelancer","Android",11.1,7.4,8,5.6,5,48,4,13.4
"U40391",27,"Other","Student","Android",1.9,3.5,10,7,9,47,1,5.6
"U40392",35,"Female","Business Owner","iOS",11.5,1.7,9,8.2,1,47,0,12.1
"U40393",29,"Other","Professional","iOS",6.3,3.5,1,8.4,7,23,3,6.5
"U40394",30,"Male","Student","Android",11.1,1.6,7,8.9,3,26,0,6.7
"U40395",39,"Female","Student","iOS",6.5,5.8,1,8.9,3,15,6,5.2
"U40396",27,"Female","Professional","Android",1.2,7.8,4,4.4,8,17,3,8.8
"U40397",39,"Female","Freelancer","Android",3.1,2.4,3,7.7,9,45,4,4
"U40398",42,"Male","Professional","Android",4.6,3.5,7,7.6,2,10,4,9.1
"U40399",20,"Female","Student","iOS",10.5,3.5,10,7.5,6,19,4,11.6
"U40400",18,"Other","Student","iOS",2.7,1.6,1,4.6,5,51,0,9.7
"U40401",51,"Female","Business Owner","iOS",1.4,5.9,5,6.4,8,24,4,5.1
"U40402",38,"Female","Student","Android",2.1,6.8,2,4.6,8,30,3,3.2
"U40403",51,"Female","Professional","iOS",8.6,4.2,2,8.7,7,52,0,13.1
"U40404",57,"Other","Student","iOS",6,5.8,7,4.1,5,39,3,11.8
"U40405",37,"Female","Professional","iOS",8,6.4,2,7.2,6,26,3,6.2
"U40406",56,"Female","Student","Android",2.4,7.2,7,6.9,3,26,6,11
"U40407",42,"Other","Freelancer","iOS",2.3,7.8,10,5.9,10,6,2,3.3
"U40408",22,"Other","Business Owner","iOS",4.3,6.6,5,4.3,9,41,6,6.4
"U40409",46,"Other","Professional","Android",1.9,1.3,3,4.9,5,11,6,3.2
"U40410",29,"Female","Business Owner","iOS",5.8,1.1,5,6.4,1,16,6,3.2
"U40411",24,"Male","Business Owner","Android",1.3,6.1,1,4.8,3,8,1,7.5
"U40412",41,"Other","Professional","iOS",6.7,4.1,2,6.3,1,53,0,12.5
"U40413",21,"Other","Student","Android",7,3.6,9,8.3,9,51,5,13.4
"U40414",39,"Male","Student","iOS",1.4,6.1,4,6.3,7,22,2,8.4
"U40415",27,"Female","Professional","iOS",6.6,5.6,2,8,1,5,1,4.3
"U40416",18,"Other","Student","Android",2.9,5.5,8,8.8,4,45,4,5
"U40417",58,"Other","Professional","Android",3.4,5.4,2,4.7,7,57,2,9.2
"U40418",41,"Male","Professional","Android",8.3,8,3,5.7,3,7,0,11.1
"U40419",32,"Other","Freelancer","iOS",1.5,4.5,9,8.9,6,12,4,8.1
"U40420",39,"Other","Student","Android",3,6.7,7,8.6,10,13,0,7.4
"U40421",30,"Other","Student","iOS",5.6,6,9,4.3,8,21,5,7.3
"U40422",23,"Other","Freelancer","Android",2.7,5.4,9,6,5,21,6,9.5
"U40423",30,"Other","Student","iOS",9.7,2,10,7,2,25,0,7.6
"U40424",25,"Other","Freelancer","iOS",7.6,6.5,4,7.4,3,15,1,11.6
"U40425",50,"Male","Freelancer","iOS",11.6,5.5,3,4.2,8,6,2,13.6
"U40426",35,"Other","Business Owner","iOS",1.9,0.8,3,5.5,5,57,3,8.6
"U40427",41,"Male","Business Owner","Android",9,2.4,3,6.2,2,27,1,4.1
"U40428",44,"Male","Professional","Android",3.4,5.7,8,8,4,25,4,3.7
"U40429",19,"Male","Business Owner","Android",9.3,4.1,7,6,10,13,1,2.2
"U40430",39,"Female","Freelancer","Android",2.3,4.7,10,8.6,7,24,2,3.9
"U40431",57,"Other","Professional","Android",11,7.7,3,4.4,4,5,0,2.9
"U40432",57,"Female","Student","Android",10.1,7.6,5,6.3,1,52,1,8.1
"U40433",32,"Female","Business Owner","Android",10,3.2,6,7.6,10,15,3,3.2
"U40434",36,"Female","Business Owner","Android",9.5,0.9,2,5,9,23,3,10.4
"U40435",60,"Other","Professional","iOS",4.5,5.4,2,8.5,7,13,5,11.4
"U40436",27,"Other","Freelancer","Android",6.6,0.9,10,6.2,6,44,4,5
"U40437",33,"Male","Student","Android",11.1,4.4,3,8.9,2,51,3,6.8
"U40438",27,"Female","Professional","Android",7,7.5,2,4.5,8,5,2,13.8
"U40439",26,"Female","Business Owner","iOS",3,1,3,5.5,8,25,1,14
"U40440",25,"Female","Business Owner","Android",3.5,5.5,8,8.7,10,42,0,7.8
"U40441",18,"Male","Student","Android",10.5,7.7,8,4.8,1,44,0,8.7
"U40442",56,"Female","Professional","iOS",3.1,7.9,7,8.8,4,10,1,3.6
"U40443",23,"Other","Business Owner","Android",6.9,4.3,8,8.4,1,41,2,8.9
"U40444",27,"Male","Professional","iOS",10.8,1.4,2,7.3,9,9,0,9.5
"U40445",55,"Other","Freelancer","iOS",9.5,5.1,4,4.3,8,37,6,4.3
"U40446",35,"Male","Student","iOS",3.8,3.8,3,7.5,4,51,0,7.1
"U40447",34,"Other","Business Owner","iOS",11.4,7.6,9,4.4,9,20,6,4.1
"U40448",32,"Male","Student","iOS",3.4,6.1,10,6.6,5,16,1,12.9
"U40449",24,"Female","Freelancer","iOS",2.9,4.8,10,4.7,5,23,1,8.2
"U40450",35,"Female","Student","iOS",5.2,2.1,5,6.7,8,33,2,4.1
"U40451",59,"Male","Freelancer","Android",4.4,2.6,7,5.2,4,20,0,7
"U40452",22,"Female","Freelancer","Android",7.9,6.7,2,6.8,4,30,2,9.8
"U40453",35,"Male","Business Owner","iOS",1.3,4.7,3,6.2,2,49,0,9.3
"U40454",19,"Male","Freelancer","Android",5.5,3.8,5,6.2,10,12,1,2.4
"U40455",52,"Male","Professional","Android",3.7,6.7,4,8.7,10,29,4,8.7
"U40456",49,"Male","Business Owner","iOS",4.9,3.5,2,4.8,2,16,1,12.2
"U40457",50,"Other","Professional","Android",8.4,4,6,5.5,2,36,6,13.2
"U40458",32,"Other","Professional","iOS",6.8,6.1,9,7.6,10,24,5,12.1
"U40459",34,"Other","Freelancer","Android",7.7,3.5,10,6.4,5,12,4,11.7
"U40460",30,"Female","Freelancer","iOS",6.6,6.3,4,6.3,7,46,0,12.7
"U40461",58,"Male","Freelancer","Android",2.6,2.5,4,7.3,6,19,0,12
"U40462",47,"Other","Freelancer","Android",4.6,6.6,7,7.3,7,32,6,8.4
"U40463",48,"Female","Freelancer","Android",8.7,7.6,9,6,5,32,4,6.2
"U40464",55,"Female","Professional","iOS",10.6,7.7,4,5.8,1,21,4,7.8
"U40465",52,"Male","Freelancer","iOS",5.9,2,1,5.7,5,54,1,13.6
"U40466",27,"Other","Freelancer","Android",5.4,6.5,6,6.2,8,59,6,4.8
"U40467",37,"Male","Professional","Android",5.6,3.2,6,6.3,9,30,2,12.6
"U40468",20,"Female","Business Owner","Android",9,3.1,10,4.3,6,45,4,13.5
"U40469",27,"Other","Business Owner","iOS",3.3,2.5,9,7.3,8,52,6,13.6
"U40470",24,"Female","Business Owner","iOS",7.5,5.5,4,8.3,6,12,2,5
"U40471",25,"Male","Professional","Android",7.8,1.7,9,8.2,9,15,6,9.1
"U40472",45,"Male","Professional","iOS",9.6,7.5,10,6.4,1,26,6,5.2
"U40473",51,"Male","Professional","iOS",4.9,6.1,7,7.5,5,35,6,2.2
"U40474",27,"Male","Business Owner","iOS",7.5,7,6,4.4,6,25,6,6.7
"U40475",32,"Male","Freelancer","Android",2.9,7,5,7.7,3,32,1,4.1
"U40476",23,"Other","Student","Android",8.7,1.1,10,5.2,9,25,3,3.4
"U40477",31,"Female","Student","iOS",9.9,2.8,5,4.9,6,56,1,6.6
"U40478",49,"Other","Professional","Android",3.8,6.6,2,7.8,5,41,1,6.1
"U40479",57,"Male","Freelancer","Android",9.1,7.3,10,6.1,7,43,4,12.3
"U40480",54,"Other","Business Owner","iOS",9,1.5,10,5.3,5,53,4,9.9
"U40481",51,"Female","Student","Android",7.1,3.6,1,8.9,10,35,1,3.9
"U40482",23,"Male","Student","Android",10.9,5.6,8,7.9,2,20,2,9.1
"U40483",50,"Male","Professional","iOS",3.1,2.3,3,5.9,7,37,4,7.1
"U40484",24,"Male","Freelancer","Android",4.7,4.5,1,7.2,9,54,0,11.7
"U40485",59,"Other","Professional","iOS",9.3,4,1,6.3,7,45,6,11.9
"U40486",18,"Other","Freelancer","Android",11.5,1.2,6,4.4,5,42,1,13.9
"U40487",20,"Male","Business Owner","iOS",10.9,2.9,8,8.8,9,45,5,4.7
"U40488",54,"Other","Freelancer","iOS",2.8,7.3,9,4,3,21,4,5.9
"U40489",42,"Female","Business Owner","Android",4.3,6,3,7.7,9,46,2,11.1
"U40490",27,"Other","Student","Android",7.5,0.6,2,8.3,7,46,6,2.7
"U40491",37,"Other","Freelancer","Android",11.6,6.6,6,8.6,10,33,3,11.5
"U40492",28,"Female","Professional","iOS",5.5,3.5,7,6.3,3,55,2,2.1
"U40493",44,"Female","Business Owner","Android",7.9,6.1,4,4.2,9,16,0,13.7
"U40494",40,"Female","Business Owner","Android",6.2,5.8,10,4.7,7,49,5,4
"U40495",47,"Male","Professional","iOS",10.3,3,4,6.1,4,22,3,10.4
"U40496",51,"Other","Professional","iOS",7.8,1.4,2,5.2,3,26,3,4.8
"U40497",57,"Female","Freelancer","Android",4.4,0.6,5,7.5,9,44,4,13.4
"U40498",45,"Male","Professional","iOS",4.3,6.3,6,6.8,9,45,5,8.4
"U40499",31,"Female","Freelancer","iOS",9.5,6.3,3,6.7,3,26,0,5.8
"U40500",39,"Other","Student","Android",4.2,4.6,9,4.7,9,58,4,5
"U40501",41,"Other","Business Owner","Android",4.3,1.6,6,9,8,16,2,5.5
"U40502",50,"Other","Student","iOS",7.2,5.5,5,4,1,23,2,11.2
"U40503",48,"Other","Student","iOS",2.6,1.6,10,8.1,4,32,6,2.1
"U40504",46,"Other","Student","iOS",9.3,5.5,10,5.3,2,23,5,11.9
"U40505",36,"Male","Business Owner","Android",3.9,5.7,9,4.1,10,7,6,2.7
"U40506",40,"Male","Freelancer","Android",11.7,2.1,2,4.5,1,23,0,13.9
"U40507",26,"Female","Business Owner","Android",2.3,1.6,7,6.8,5,43,3,6.9
"U40508",44,"Male","Business Owner","iOS",5.6,5,2,8.7,1,8,1,9.2
"U40509",31,"Other","Student","iOS",3.2,7.5,7,8.8,4,16,0,9.5
"U40510",37,"Other","Freelancer","iOS",1.6,5.4,10,8.5,4,12,4,8.5
"U40511",50,"Other","Student","iOS",9.4,5,8,4.4,10,58,3,8.1
"U40512",51,"Other","Business Owner","iOS",2.9,3.3,9,5.8,4,13,2,6.7
"U40513",52,"Male","Professional","iOS",4.5,1.2,10,5.4,3,34,3,6.4
"U40514",27,"Female","Freelancer","Android",3.2,4.3,10,7.2,2,30,3,11.8
"U40515",30,"Other","Business Owner","iOS",11.3,0.7,2,6.2,1,58,2,6
"U40516",49,"Female","Business Owner","Android",11.6,2.2,3,6.2,3,20,1,12
"U40517",58,"Male","Freelancer","iOS",2.2,6.5,7,4.3,6,8,5,6.5
"U40518",27,"Female","Student","iOS",10.2,1,4,8.9,2,26,4,10.5
"U40519",38,"Male","Freelancer","iOS",1.5,4.5,8,7.5,1,53,0,12
"U40520",37,"Other","Professional","Android",5.8,2.5,8,5.2,6,28,1,9.5
"U40521",36,"Other","Business Owner","iOS",4.1,4.1,3,5.4,5,47,2,7.6
"U40522",29,"Female","Freelancer","Android",8.9,0.9,4,8,1,13,5,2.9
"U40523",26,"Other","Business Owner","Android",11.9,7,10,7.3,10,6,2,6.4
"U40524",58,"Female","Student","Android",9.9,6.4,6,6.1,2,34,3,3
"U40525",38,"Male","Professional","iOS",3.5,4.4,8,6.7,1,43,1,3
"U40526",30,"Other","Student","iOS",9.5,1.7,9,5.6,4,59,4,7.3
"U40527",38,"Other","Student","iOS",2,1.6,3,8.1,1,12,1,2.3
"U40528",25,"Other","Student","Android",6.8,5,9,4.3,2,42,2,9
"U40529",22,"Male","Professional","iOS",6.9,4.9,3,7,1,21,0,3.1
"U40530",47,"Other","Student","Android",7.9,6.8,8,4.7,4,41,4,9.8
"U40531",51,"Other","Student","iOS",9.4,1.6,2,4.6,5,11,4,5.8
"U40532",53,"Female","Freelancer","Android",1.7,1.8,1,4.9,5,6,2,11.7
"U40533",29,"Other","Freelancer","iOS",6.6,1.8,9,4.5,6,48,2,5.9
"U40534",53,"Other","Student","iOS",10.1,5.9,1,5.5,1,31,5,4.5
"U40535",19,"Other","Freelancer","iOS",4.5,2.3,4,7.4,2,5,5,11.3
"U40536",39,"Other","Professional","Android",4.5,0.9,9,8.3,10,31,5,10.3
"U40537",20,"Female","Student","iOS",4.8,1.6,5,4.4,4,9,4,5.5
"U40538",33,"Male","Student","iOS",9.4,6.7,2,6.5,2,38,4,11.6
"U40539",34,"Male","Professional","iOS",10.1,0.6,2,6.3,10,24,2,13.4
"U40540",39,"Male","Business Owner","Android",7.8,4.6,7,4.2,2,54,2,3.2
"U40541",41,"Other","Professional","Android",6.3,4.5,6,7.3,2,29,3,12.4
"U40542",32,"Male","Business Owner","iOS",2,2.5,9,6.3,6,59,0,11.3
"U40543",53,"Female","Business Owner","iOS",5.1,6.9,6,5,10,19,2,6.4
"U40544",51,"Male","Student","Android",9.2,7.8,4,5.2,3,9,3,10.8
"U40545",29,"Other","Freelancer","Android",10.8,6.2,10,7.4,4,41,3,3.3
"U40546",50,"Female","Freelancer","Android",8,6.4,10,4.3,5,19,0,11
"U40547",48,"Female","Professional","Android",9.9,4.7,8,7.6,9,18,6,10.7
"U40548",28,"Male","Freelancer","iOS",7.6,7.1,4,5.9,8,48,2,3
"U40549",18,"Male","Student","iOS",1.4,6,1,6.5,4,13,3,11.8
"U40550",34,"Female","Freelancer","iOS",11.9,6.2,10,8.4,3,8,0,9.1
"U40551",46,"Female","Freelancer","iOS",5.3,5.6,7,7.8,5,37,4,10.4
"U40552",43,"Female","Student","Android",9.9,7.1,3,5,8,37,3,11
"U40553",48,"Other","Freelancer","Android",8.5,1.8,10,5.9,8,18,1,9.3
"U40554",45,"Other","Professional","iOS",6.8,2.2,10,5.7,10,18,5,3.2
"U40555",42,"Female","Freelancer","Android",4.7,5.9,2,9,9,27,2,12.7
"U40556",42,"Other","Business Owner","iOS",8.1,5.6,10,7.7,2,57,6,9.3
"U40557",20,"Male","Student","iOS",1.5,7.9,4,6.1,10,39,4,6.5
"U40558",52,"Other","Business Owner","iOS",9.5,7.1,3,8.1,2,37,4,5.5
"U40559",26,"Female","Professional","Android",7.2,2.1,1,5.7,7,25,3,12.8
"U40560",52,"Female","Business Owner","Android",7.7,2.9,8,6.9,3,34,2,3
"U40561",52,"Female","Business Owner","iOS",10.7,2.8,5,5,10,24,3,9.1
"U40562",49,"Male","Student","Android",10.7,3.7,3,4.8,4,12,6,10.2
"U40563",37,"Male","Professional","Android",11.6,1.5,9,8.5,4,25,0,10.1
"U40564",38,"Other","Business Owner","iOS",11.3,7.6,7,8.2,3,56,1,2.8
"U40565",50,"Female","Business Owner","iOS",5.7,2.5,10,6.4,6,50,0,5.5
"U40566",46,"Other","Business Owner","iOS",10.9,5.7,8,5.3,6,30,1,11
"U40567",23,"Other","Professional","iOS",11.5,4.3,6,5.4,8,34,6,6.6
"U40568",60,"Male","Business Owner","Android",4.8,1.4,1,6.2,10,8,4,5.5
"U40569",26,"Male","Business Owner","Android",11.1,2.6,2,4.3,6,39,6,13.8
"U40570",21,"Female","Business Owner","iOS",2.7,1.8,2,4.4,6,56,3,4.6
"U40571",58,"Female","Professional","iOS",11,3.2,7,5.5,10,43,0,9.6
"U40572",48,"Other","Professional","Android",5.9,2,1,8.6,4,43,5,3.6
"U40573",38,"Female","Business Owner","Android",10.2,2.5,7,6.2,8,26,6,5.5
"U40574",31,"Other","Freelancer","iOS",8.4,5.1,7,5.9,3,58,0,3.9
"U40575",22,"Male","Business Owner","iOS",4.3,3.5,10,5,7,51,5,3.2
"U40576",31,"Female","Freelancer","Android",2,5.5,2,4.4,6,56,0,4.7
"U40577",42,"Female","Professional","iOS",7.1,5.7,10,8.6,2,20,1,3.4
"U40578",53,"Female","Professional","Android",4.5,8,4,7.7,7,54,4,11
"U40579",41,"Female","Business Owner","iOS",8.6,3.4,2,6.8,4,24,0,9.2
"U40580",56,"Other","Professional","iOS",5.9,7.3,6,4,5,8,5,11.6
"U40581",30,"Other","Business Owner","Android",11.5,3.6,9,6.2,9,59,4,5.3
"U40582",24,"Other","Business Owner","iOS",3.6,5.3,2,7.2,2,37,5,10
"U40583",41,"Other","Student","Android",6.9,0.6,5,6.8,5,7,3,13.4
"U40584",26,"Male","Student","Android",5,1.4,10,7.6,10,42,4,8.5
"U40585",43,"Male","Freelancer","iOS",5.5,3.4,2,7.4,4,50,1,5.2
"U40586",26,"Other","Student","iOS",4.6,2.2,10,7.7,9,51,1,8.3
"U40587",24,"Male","Professional","iOS",7.6,7.9,3,4.3,6,39,1,7.4
"U40588",60,"Female","Student","iOS",5.4,7.8,1,5.5,10,56,0,14
"U40589",59,"Other","Student","Android",5.4,6.8,2,8.1,4,20,2,4
"U40590",20,"Male","Professional","Android",4.1,5.9,7,4.3,8,18,0,8.8
"U40591",48,"Female","Business Owner","Android",3.7,4.5,2,5.2,9,33,3,13.7
"U40592",36,"Male","Freelancer","iOS",7.6,5.5,9,4.6,5,18,0,9.1
"U40593",23,"Female","Freelancer","Android",9.8,1.6,8,6.8,2,27,2,9.9
"U40594",34,"Other","Professional","Android",8.5,1,7,4.4,4,50,4,7.6
"U40595",34,"Male","Freelancer","Android",1.6,2.8,2,4.6,10,34,3,8.9
"U40596",32,"Female","Student","Android",7.5,3.4,9,4.3,3,10,0,3.9
"U40597",18,"Other","Freelancer","iOS",5.7,1.8,8,5,3,19,5,9.9
"U40598",58,"Male","Business Owner","Android",10.8,1.2,5,8.5,8,28,5,12.4
"U40599",25,"Other","Professional","iOS",6.3,2,2,6.7,7,8,5,4.6
"U40600",18,"Female","Student","Android",9.7,5.9,9,8.6,7,50,6,10.7
"U40601",42,"Female","Freelancer","Android",7,5.2,7,4.1,4,33,3,2.3
"U40602",23,"Male","Business Owner","iOS",4.4,3.6,9,8.1,5,5,6,7.6
"U40603",35,"Male","Business Owner","iOS",6.7,1.5,8,8.5,1,18,2,9.4
"U40604",36,"Male","Student","iOS",1.4,4.6,8,8,1,59,4,8.9
"U40605",40,"Male","Professional","iOS",4.8,5.6,7,6.3,4,18,3,5.9
"U40606",27,"Other","Freelancer","Android",2.8,6.7,2,6.4,7,48,2,5.6
"U40607",55,"Other","Student","iOS",1.6,7.9,2,4.3,2,33,0,3.9
"U40608",56,"Male","Freelancer","Android",9.8,6.1,1,5.5,8,49,1,10.8
"U40609",42,"Male","Freelancer","Android",3,2.7,9,7.6,7,30,1,11.4
"U40610",37,"Female","Professional","Android",6.2,3.8,8,8.3,5,26,4,6.8
"U40611",40,"Female","Student","iOS",11.3,7.8,6,4.4,3,37,6,8.2
"U40612",47,"Male","Business Owner","iOS",5.2,2.1,5,5.9,2,33,3,10.2
"U40613",37,"Other","Student","iOS",5,6.8,6,6,4,47,3,3
"U40614",35,"Male","Professional","iOS",6.4,3.4,8,6,6,23,2,4.5
"U40615",31,"Male","Student","Android",1.1,4.3,6,4.8,1,41,6,8.6
"U40616",31,"Male","Student","iOS",2.1,1.3,3,5.8,7,5,1,12.7
"U40617",22,"Female","Freelancer","Android",7.2,3.7,3,4.2,8,5,3,8.9
"U40618",56,"Male","Freelancer","Android",3,4.6,10,5,9,44,1,5.9
"U40619",57,"Other","Professional","Android",6.9,7.1,6,6.2,9,10,2,12.4
"U40620",48,"Female","Student","iOS",5.1,1.2,4,4.4,10,13,5,11.4
"U40621",24,"Other","Professional","Android",1.5,0.7,4,4.4,8,48,2,2
"U40622",25,"Female","Student","iOS",7.7,5.2,1,5.6,2,43,0,13.7
"U40623",41,"Male","Freelancer","Android",8.8,2.8,1,6,2,26,2,12
"U40624",32,"Other","Professional","iOS",2.2,5.3,9,8.5,10,29,0,7.6
"U40625",32,"Other","Professional","Android",3.4,4.4,10,4.3,10,11,6,7.1
"U40626",33,"Other","Professional","iOS",10.8,6.4,5,4.8,9,32,6,5.1
"U40627",35,"Other","Business Owner","Android",5.8,1.3,6,4.5,6,35,4,11.5
"U40628",55,"Female","Professional","iOS",9.4,5.8,4,7.7,9,45,5,2.5
"U40629",46,"Male","Freelancer","iOS",1.6,3.8,10,6.2,1,47,1,2.4
"U40630",28,"Other","Business Owner","iOS",3.6,3.5,1,5.4,8,26,0,3.8
"U40631",57,"Other","Freelancer","Android",2.7,7.6,3,5.2,9,43,1,2.5
"U40632",45,"Female","Freelancer","iOS",11.5,5.1,7,8.7,9,18,1,12.5
"U40633",57,"Male","Professional","iOS",6.6,5.6,4,8.4,6,22,6,13.7
"U40634",47,"Male","Professional","Android",4.9,7,9,4.9,9,19,0,7.4
"U40635",19,"Male","Business Owner","iOS",1.6,1.9,4,8.4,2,13,0,12.2
"U40636",23,"Female","Business Owner","iOS",2.7,4.6,8,4.7,2,40,5,7.2
"U40637",19,"Female","Student","Android",8.7,7.9,6,6.3,1,41,6,12.3
"U40638",20,"Female","Student","iOS",5.8,1.6,1,4.7,1,20,4,3.4
"U40639",31,"Female","Student","iOS",10.8,2.2,9,8.5,7,48,6,10.7
"U40640",58,"Male","Freelancer","iOS",4.2,2.6,5,5,8,11,5,13.3
"U40641",37,"Other","Student","Android",5.1,2.7,6,6.6,10,55,0,8.5
"U40642",32,"Male","Freelancer","iOS",6.8,7.7,9,4.9,7,13,3,8.5
"U40643",36,"Other","Student","Android",8.5,5,10,8.7,7,25,4,13.5
"U40644",37,"Male","Freelancer","Android",1.9,7.4,7,4.1,8,40,2,4
"U40645",56,"Male","Student","iOS",3.7,6.4,3,4.6,10,25,1,5.5
"U40646",56,"Female","Professional","Android",4.9,5.9,3,5.5,8,42,1,5.2
"U40647",49,"Other","Freelancer","iOS",5.6,4.6,7,5.2,9,39,3,2.2
"U40648",41,"Male","Professional","iOS",4.9,2.3,10,6.9,1,54,2,9.5
"U40649",52,"Other","Student","Android",7.9,6.8,4,8.1,7,48,2,10
"U40650",40,"Male","Professional","Android",8.3,6.4,7,5.2,2,18,0,6.9
"U40651",53,"Female","Business Owner","Android",4.2,7.5,6,6.5,7,32,0,3.2
